person,personLabel,location,birthyear,sitelinks
http://www.wikidata.org/entity/Q63033,Anna Maria Mühe,Point(13.383333333 52.516666666),1985,21
http://www.wikidata.org/entity/Q63035,Heinrich Rudolf Hermann Friedrich von Gneist,Point(13.383333333 52.516666666),1816,15
http://www.wikidata.org/entity/Q63062,Götz George,Point(13.383333333 52.516666666),1938,25
http://www.wikidata.org/entity/Q63152,Drafi Deutscher,Point(13.383333333 52.516666666),1946,17
http://www.wikidata.org/entity/Q63173,Albrecht Ritschl,Point(13.383333333 52.516666666),1822,22
http://www.wikidata.org/entity/Q63185,Peter Zadek,Point(13.383333333 52.516666666),1926,17
http://www.wikidata.org/entity/Q63189,Dana Wynter,Point(13.383333333 52.516666666),1931,25
http://www.wikidata.org/entity/Q63220,Bruno Schleinstein,Point(13.383333333 52.516666666),1932,15
http://www.wikidata.org/entity/Q63338,Robert Spaemann,Point(13.383333333 52.516666666),1927,23
http://www.wikidata.org/entity/Q63411,Maximilian Harden,Point(13.383333333 52.516666666),1861,21
http://www.wikidata.org/entity/Q63439,Alexander Hacke,Point(13.383333333 52.516666666),1965,16
http://www.wikidata.org/entity/Q63517,Regina Jonas,Point(13.383333333 52.516666666),1902,21
http://www.wikidata.org/entity/Q63547,Maximilian Levy,Point(13.383333333 52.516666666),1987,20
http://www.wikidata.org/entity/Q63622,Carl Theodore Liebermann,Point(13.383333333 52.516666666),1842,16
http://www.wikidata.org/entity/Q63641,Ulrich Matthes,Point(13.383333333 52.516666666),1959,19
http://www.wikidata.org/entity/Q63670,Peter Gay,Point(13.383333333 52.516666666),1923,24
http://www.wikidata.org/entity/Q63728,Carl Friedrich Otto Westphal,Point(13.383333333 52.516666666),1833,15
http://www.wikidata.org/entity/Q63740,Peter Lorenz,Point(13.383333333 52.516666666),1922,13
http://www.wikidata.org/entity/Q63745,Julius Rietz,Point(13.383333333 52.516666666),1812,16
http://www.wikidata.org/entity/Q63752,Klaus Darga,Point(13.383333333 52.516666666),1934,13
http://www.wikidata.org/entity/Q63773,Willy Ley,Point(13.383333333 52.516666666),1906,19
http://www.wikidata.org/entity/Q63824,Alfred Bengsch,Point(13.383333333 52.516666666),1921,13
http://www.wikidata.org/entity/Q63852,Hermann von Oppeln-Bronikowski,Point(13.383333333 52.516666666),1899,21
http://www.wikidata.org/entity/Q63895,Paul Oskar Kristeller,Point(13.383333333 52.516666666),1905,14
http://www.wikidata.org/entity/Q63900,DJ Tocadisco,Point(13.383333333 52.516666666),1974,11
http://www.wikidata.org/entity/Q63997,Ken Adam,Point(13.383333333 52.516666666),1921,22
http://www.wikidata.org/entity/Q64005,Jutta Rüdiger,Point(13.383333333 52.516666666),1910,16
http://www.wikidata.org/entity/Q64088,Michael Spindler,Point(13.383333333 52.516666666),1942,13
http://www.wikidata.org/entity/Q64133,Heinrich Ernst Beyrich,Point(13.383333333 52.516666666),1815,14
http://www.wikidata.org/entity/Q64172,Bärbel Bohley,Point(13.383333333 52.516666666),1945,13
http://www.wikidata.org/entity/Q64400,Günter Kunert,Point(13.383333333 52.516666666),1929,25
http://www.wikidata.org/entity/Q64417,Anja Silja,Point(13.383333333 52.516666666),1935,13
http://www.wikidata.org/entity/Q64417,Anja Silja,Point(13.383333333 52.516666666),1940,13
http://www.wikidata.org/entity/Q64421,Peter Stein,Point(13.383333333 52.516666666),1937,21
http://www.wikidata.org/entity/Q64431,Paul Kretschmer,Point(13.383333333 52.516666666),1866,15
http://www.wikidata.org/entity/Q64464,Georg Adolf Erman,Point(13.383333333 52.516666666),1806,19
http://www.wikidata.org/entity/Q64648,Lilly Reich,Point(13.383333333 52.516666666),1885,20
http://www.wikidata.org/entity/Q64655,Julius Theodor Christian Ratzeburg,Point(13.383333333 52.516666666),1801,15
http://www.wikidata.org/entity/Q64823,Florian Lukas,Point(13.383333333 52.516666666),1973,16
http://www.wikidata.org/entity/Q64854,Herta Ehlert,Point(13.383333333 52.516666666),1905,13
http://www.wikidata.org/entity/Q64891,Bernhard Weiß,Point(13.383333333 52.516666666),1880,15
http://www.wikidata.org/entity/Q65013,Otto Winzer,Point(13.383333333 52.516666666),1902,18
http://www.wikidata.org/entity/Q65056,Max Verworn,Point(13.383333333 52.516666666),1863,13
http://www.wikidata.org/entity/Q65082,Wolfgang Haken,Point(13.383333333 52.516666666),1928,14
http://www.wikidata.org/entity/Q65113,Beate Klarsfeld,Point(13.383333333 52.516666666),1939,27
http://www.wikidata.org/entity/Q65126,Gregor Gysi,Point(13.383333333 52.516666666),1948,35
http://www.wikidata.org/entity/Q65143,Siegmund Gabriel,Point(13.383333333 52.516666666),1851,12
http://www.wikidata.org/entity/Q65160,Gerson von Bleichröder,Point(13.383333333 52.516666666),1822,14
http://www.wikidata.org/entity/Q65181,Leonard Nelson,Point(13.383333333 52.516666666),1882,20
http://www.wikidata.org/entity/Q65204,Paul Peter Ewald,Point(13.383333333 52.516666666),1888,17
http://www.wikidata.org/entity/Q65205,Carl Wilhelm Borchardt,Point(13.383333333 52.516666666),1817,13
http://www.wikidata.org/entity/Q65229,Daniela Samulski,Point(13.383333333 52.516666666),1984,17
http://www.wikidata.org/entity/Q65262,Eduard Hitzig,Point(13.383333333 52.516666666),1838,13
http://www.wikidata.org/entity/Q65332,Konstantinos Carathéodory,Point(13.383333333 52.516666666),1873,37
http://www.wikidata.org/entity/Q65393,Anton Braun,Point(13.383333333 52.516666666),1990,8
http://www.wikidata.org/entity/Q65422,Ernst Gustav Kraatz,Point(13.383333333 52.516666666),1831,13
http://www.wikidata.org/entity/Q65454,Erich Salomon,Point(13.383333333 52.516666666),1886,17
http://www.wikidata.org/entity/Q65709,Kurt Kuschela,Point(13.383333333 52.516666666),1988,18
http://www.wikidata.org/entity/Q65726,Antje Buschschulte,Point(13.383333333 52.516666666),1978,15
http://www.wikidata.org/entity/Q65954,Maximilian von Edelsheim,Point(13.383333333 52.516666666),1897,13
http://www.wikidata.org/entity/Q65956,Kurt Richter,Point(13.383333333 52.516666666),1900,13
http://www.wikidata.org/entity/Q65958,Heinrich Kiepert,Point(13.383333333 52.516666666),1818,25
http://www.wikidata.org/entity/Q65960,Adolf Heinrich von Arnim-Boitzenburg,Point(13.383333333 52.516666666),1803,11
http://www.wikidata.org/entity/Q65967,Paul Güssfeldt,Point(13.383333333 52.516666666),1840,9
http://www.wikidata.org/entity/Q66023,Friedrich Wilhelm Foerster,Point(13.383333333 52.516666666),1869,19
http://www.wikidata.org/entity/Q66035,Peter Schamoni,Point(13.383333333 52.516666666),1934,14
http://www.wikidata.org/entity/Q66044,Gisela Arendt,Point(13.383333333 52.516666666),1918,17
http://www.wikidata.org/entity/Q66078,Frederic Lewy,Point(13.383333333 52.516666666),1885,16
http://www.wikidata.org/entity/Q66113,Friedrich Adler,Point(13.383333333 52.516666666),1827,14
http://www.wikidata.org/entity/Q66163,Hans Bronsart von Schellendorff,Point(13.383333333 52.516666666),1830,15
http://www.wikidata.org/entity/Q66227,Franz Rosenthal,Point(13.383333333 52.516666666),1914,13
http://www.wikidata.org/entity/Q66236,Klaus Hoffmann,Point(13.383333333 52.516666666),1951,12
http://www.wikidata.org/entity/Q66244,Jochen Schümann,Point(13.383333333 52.516666666),1954,18
http://www.wikidata.org/entity/Q66391,Eugen Bamberger,Point(13.383333333 52.516666666),1857,12
http://www.wikidata.org/entity/Q66443,Ernst Remak,Point(13.383333333 52.516666666),1849,11
http://www.wikidata.org/entity/Q66448,Paul Bekker,Point(13.383333333 52.516666666),1882,16
http://www.wikidata.org/entity/Q66458,Kurt Hiller,Point(13.383333333 52.516666666),1885,14
http://www.wikidata.org/entity/Q66477,Siegfried Jacobsohn,Point(13.383333333 52.516666666),1881,13
http://www.wikidata.org/entity/Q66479,Curt Bois,Point(13.383333333 52.516666666),1901,16
http://www.wikidata.org/entity/Q66624,Benedict Friedlaender,Point(13.383333333 52.516666666),1866,13
http://www.wikidata.org/entity/Q66647,Jan Jagla,Point(13.383333333 52.516666666),1981,16
http://www.wikidata.org/entity/Q66709,Hans Reissner,Point(13.383333333 52.516666666),1874,14
http://www.wikidata.org/entity/Q66732,Eugen Rosenstock-Huessy,Point(13.383333333 52.516666666),1888,13
http://www.wikidata.org/entity/Q66751,Vanessa Petruo,Point(13.383333333 52.516666666),1979,13
http://www.wikidata.org/entity/Q66779,Albert Niemann,Point(13.383333333 52.516666666),1880,9
http://www.wikidata.org/entity/Q66793,Carl Eduard Adolph Gerstaecker,Point(13.383333333 52.516666666),1828,14
http://www.wikidata.org/entity/Q66812,Heinrich Eduard Jacob,Point(13.383333333 52.516666666),1889,10
http://www.wikidata.org/entity/Q66843,Brigitte Fassbaender,Point(13.383333333 52.516666666),1939,15
http://www.wikidata.org/entity/Q66931,Bernhard Wolff,Point(13.383333333 52.516666666),1811,12
http://www.wikidata.org/entity/Q66956,Werner von Gilsa,Point(13.383333333 52.516666666),1889,13
http://www.wikidata.org/entity/Q66957,Max Götze,Point(13.383333333 52.516666666),1880,14
http://www.wikidata.org/entity/Q66992,Heinz Berggruen,Point(13.383333333 52.516666666),1914,12
http://www.wikidata.org/entity/Q67025,Woldemar Bargiel,Point(13.383333333 52.516666666),1828,14
http://www.wikidata.org/entity/Q67067,Carl Friedrich Rammelsberg,Point(13.383333333 52.516666666),1813,15
http://www.wikidata.org/entity/Q67212,Paul Singer,Point(13.383333333 52.516666666),1844,12
http://www.wikidata.org/entity/Q67216,Sebastian Fitzek,Point(13.383333333 52.516666666),1971,14
http://www.wikidata.org/entity/Q67327,Gerhard Ebeling,Point(13.383333333 52.516666666),1912,14
http://www.wikidata.org/entity/Q67337,Hedwig Conrad-Martius,Point(13.383333333 52.516666666),1888,13
http://www.wikidata.org/entity/Q67479,Ernst Rudorff,Point(13.383333333 52.516666666),1840,11
http://www.wikidata.org/entity/Q67526,Wolfgang Schadewaldt,Point(13.383333333 52.516666666),1900,13
http://www.wikidata.org/entity/Q67553,Hermann Wilhelm Ebel,Point(13.383333333 52.516666666),1820,7
http://www.wikidata.org/entity/Q4578,Laura Ludwig,Point(13.383333333 52.516666666),1986,21
http://www.wikidata.org/entity/Q4673,Paul Otto,Point(13.383333333 52.516666666),1878,14
http://www.wikidata.org/entity/Q4826,Rosa Valetti,Point(13.383333333 52.516666666),1876,13
http://www.wikidata.org/entity/Q4826,Rosa Valetti,Point(13.383333333 52.516666666),1878,13
http://www.wikidata.org/entity/Q16457,Claudia Barainsky,Point(13.383333333 52.516666666),1965,6
http://www.wikidata.org/entity/Q20557,Hans Bradtke,Point(13.383333333 52.516666666),1920,6
http://www.wikidata.org/entity/Q24041,Martin Roman,Point(13.383333333 52.516666666),1910,6
http://www.wikidata.org/entity/Q26763,Tom Schilling,Point(13.383333333 52.516666666),1982,23
http://www.wikidata.org/entity/Q28938,Alfred von Schlieffen,Point(13.383333333 52.516666666),1833,47
http://www.wikidata.org/entity/Q31564,Hakan Balta,Point(13.383333333 52.516666666),1983,37
http://www.wikidata.org/entity/Q38354,Alexander Konstantinovich Benckendorff,Point(13.383333333 52.516666666),1849,12
http://www.wikidata.org/entity/Q41901,Wolfgang Kosack,Point(13.383333333 52.516666666),1943,19
http://www.wikidata.org/entity/Q43759,Arno Funke,Point(13.383333333 52.516666666),1950,7
http://www.wikidata.org/entity/Q44318,Heinrich Gustav Magnus,Point(13.383333333 52.516666666),1802,37
http://www.wikidata.org/entity/Q45383,Frank Zander,Point(13.383333333 52.516666666),1942,14
http://www.wikidata.org/entity/Q48617,Fritz Kalkbrenner,Point(13.383333333 52.516666666),1981,12
http://www.wikidata.org/entity/Q49789,René Klingbeil,Point(13.383333333 52.516666666),1981,12
http://www.wikidata.org/entity/Q49806,Oliver Schröder,Point(13.383333333 52.516666666),1980,7
http://www.wikidata.org/entity/Q50801,Hans Alexis von Biehler,Point(13.383333333 52.516666666),1818,7
http://www.wikidata.org/entity/Q51537,Mike Nichols,Point(13.383333333 52.516666666),1931,53
http://www.wikidata.org/entity/Q51562,Ernst Lubitsch,Point(13.383333333 52.516666666),1892,50
http://www.wikidata.org/entity/Q51988,Richard Lucae,Point(13.383333333 52.516666666),1829,9
http://www.wikidata.org/entity/Q55415,Leni Riefenstahl,Point(13.383333333 52.516666666),1902,83
http://www.wikidata.org/entity/Q55418,Margarethe von Trotta,Point(13.383333333 52.516666666),1942,37
http://www.wikidata.org/entity/Q57078,Adolf von Baeyer,Point(13.383333333 52.516666666),1835,77
http://www.wikidata.org/entity/Q57135,Erich von Manstein,Point(13.383333333 52.516666666),1887,63
http://www.wikidata.org/entity/Q57140,Walther von Brauchitsch,Point(13.383333333 52.516666666),1881,52
http://www.wikidata.org/entity/Q57193,Moritz Schlick,Point(13.383333333 52.516666666),1882,51
http://www.wikidata.org/entity/Q57199,Joachim Peiper,Point(13.383333333 52.516666666),1915,38
http://www.wikidata.org/entity/Q57202,Magda Goebbels,Point(13.383333333 52.516666666),1901,44
http://www.wikidata.org/entity/Q57248,Enzo Zermelo,Point(13.383333333 52.516666666),1871,40
http://www.wikidata.org/entity/Q57252,Ulf Timmermann,Point(13.383333333 52.516666666),1962,26
http://www.wikidata.org/entity/Q57309,Erich Mielke,Point(13.383333333 52.516666666),1907,39
http://www.wikidata.org/entity/Q57347,William Stern,Point(13.383333333 52.516666666),1871,32
http://www.wikidata.org/entity/Q57386,Kurt Tucholsky,Point(13.383333333 52.516666666),1890,52
http://www.wikidata.org/entity/Q57395,Helmut Newton,Point(13.383333333 52.516666666),1920,42
http://www.wikidata.org/entity/Q57396,Ivan Rebroff,Point(13.383333333 52.516666666),1931,32
http://www.wikidata.org/entity/Q57428,George V of Hanover,Point(13.383333333 52.516666666),1819,40
http://www.wikidata.org/entity/Q57453,Werner von Haeften,Point(13.383333333 52.516666666),1908,31
http://www.wikidata.org/entity/Q57569,Prince Henry of Prussia,Point(13.383333333 52.516666666),1862,29
http://www.wikidata.org/entity/Q57603,Erich Auerbach,Point(13.383333333 52.516666666),1892,36
http://www.wikidata.org/entity/Q57696,Curt Sachs,Point(13.383333333 52.516666666),1881,23
http://www.wikidata.org/entity/Q57710,Paul Langerhans,Point(13.383333333 52.516666666),1847,30
http://www.wikidata.org/entity/Q57742,Arthur Nebe,Point(13.383333333 52.516666666),1894,26
http://www.wikidata.org/entity/Q57940,Franz Oppenheimer,Point(13.383333333 52.516666666),1864,30
http://www.wikidata.org/entity/Q58039,Christoph von Dohnányi,Point(13.383333333 52.516666666),1929,19
http://www.wikidata.org/entity/Q58040,Andre Gunder Frank,Point(13.383333333 52.516666666),1929,27
http://www.wikidata.org/entity/Q58054,Ernst Chain,Point(13.383333333 52.516666666),1906,61
http://www.wikidata.org/entity/Q58632,Hans Eysenck,Point(13.383333333 52.516666666),1916,54
http://www.wikidata.org/entity/Q58750,Edmund Landau,Point(13.383333333 52.516666666),1877,33
http://www.wikidata.org/entity/Q58801,Conrad Veidt,Point(13.383333333 52.516666666),1893,36
http://www.wikidata.org/entity/Q58819,Andreas Krieger,Point(13.383333333 52.516666666),1965,25
http://www.wikidata.org/entity/Q58822,Max Schreck,Point(13.383333333 52.516666666),1879,30
http://www.wikidata.org/entity/Q59904,Herbert von Bismarck,Point(13.383333333 52.516666666),1849,21
http://www.wikidata.org/entity/Q60030,Herbert Marcuse,Point(13.383333333 52.516666666),1898,82
http://www.wikidata.org/entity/Q60093,Konrad Zuse,Point(13.383333333 52.516666666),1910,62
http://www.wikidata.org/entity/Q60174,Hermann Scherchen,Point(13.383333333 52.516666666),1891,21
http://www.wikidata.org/entity/Q60371,Prince Joachim of Prussia,Point(13.383333333 52.516666666),1890,23
http://www.wikidata.org/entity/Q60443,Bruno Loerzer,Point(13.383333333 52.516666666),1891,23
http://www.wikidata.org/entity/Q60454,Günter Guillaume,Point(13.383333333 52.516666666),1927,23
http://www.wikidata.org/entity/Q60505,Prince Friedrich Karl of Prussia,Point(13.383333333 52.516666666),1828,31
http://www.wikidata.org/entity/Q60525,Veit Harlan,Point(13.383333333 52.516666666),1899,23
http://www.wikidata.org/entity/Q60539,Horst Buchholz,Point(13.383333333 52.516666666),1933,28
http://www.wikidata.org/entity/Q60570,Leo Frobenius,Point(13.383333333 52.516666666),1873,34
http://www.wikidata.org/entity/Q60607,Princess Louise of Prussia,Point(13.383333333 52.516666666),1808,30
http://www.wikidata.org/entity/Q60750,Fritz Perls,Point(13.383333333 52.516666666),1893,34
http://www.wikidata.org/entity/Q60758,Ludwig Borchardt,Point(13.383333333 52.516666666),1863,29
http://www.wikidata.org/entity/Q60779,Curt von Bardeleben,Point(13.383333333 52.516666666),1861,21
http://www.wikidata.org/entity/Q60804,Elisabeth Noelle-Neumann,Point(13.383333333 52.516666666),1916,26
http://www.wikidata.org/entity/Q60813,Christian Thielemann,Point(13.383333333 52.516666666),1959,22
http://www.wikidata.org/entity/Q60817,C. W. Ceram,Point(13.383333333 52.516666666),1915,24
http://www.wikidata.org/entity/Q60902,Gustav Spörer,Point(13.383333333 52.516666666),1822,19
http://www.wikidata.org/entity/Q60905,Kurt Gerron,Point(13.383333333 52.516666666),1897,26
http://www.wikidata.org/entity/Q60984,Judith Hermann,Point(13.383333333 52.516666666),1970,23
http://www.wikidata.org/entity/Q60996,Christian Berkel,Point(13.383333333 52.516666666),1957,22
http://www.wikidata.org/entity/Q2492,Konrad Adenauer,Point(6.957777777 50.942222222),1876,131
http://www.wikidata.org/entity/Q6969,Stefan Raab,Point(6.957777777 50.942222222),1966,46
http://www.wikidata.org/entity/Q41555,Jacques Offenbach,Point(6.957777777 50.942222222),1819,98
http://www.wikidata.org/entity/Q42747,Heinrich Böll,Point(6.957777777 50.942222222),1917,113
http://www.wikidata.org/entity/Q44634,Nico,Point(6.957777777 50.942222222),1938,48
http://www.wikidata.org/entity/Q45201,Rainer Woelki,Point(6.957777777 50.942222222),1956,23
http://www.wikidata.org/entity/Q45453,Friedhelm Hofmann,Point(6.957777777 50.942222222),1942,10
http://www.wikidata.org/entity/Q57314,Robert Michels,Point(6.957777777 50.942222222),1876,34
http://www.wikidata.org/entity/Q57451,Wolfgang von Trips,Point(6.957777777 50.942222222),1928,29
http://www.wikidata.org/entity/Q57932,Florian Henckel von Donnersmarck,Point(6.957777777 50.942222222),1973,29
http://www.wikidata.org/entity/Q60203,Britta Heidemann,Point(6.957777777 50.942222222),1982,27
http://www.wikidata.org/entity/Q60715,Walther Hewel,Point(6.957777777 50.942222222),1904,24
http://www.wikidata.org/entity/Q60753,Heinz G. Konsalik,Point(6.957777777 50.942222222),1921,24
http://www.wikidata.org/entity/Q60922,Jan Frodeno,Point(6.957777777 50.942222222),1981,22
http://www.wikidata.org/entity/Q60964,Kim Petras,Point(6.957777777 50.942222222),1992,27
http://www.wikidata.org/entity/Q60975,Jürgen Rüttgers,Point(6.957777777 50.942222222),1951,18
http://www.wikidata.org/entity/Q61144,Klaas,Point(6.957777777 50.942222222),1981,14
http://www.wikidata.org/entity/Q61215,Christian Knees,Point(6.957777777 50.942222222),1981,18
http://www.wikidata.org/entity/Q61220,Frank Schätzing,Point(6.957777777 50.942222222),1957,20
http://www.wikidata.org/entity/Q61527,Herta Oberheuser,Point(6.957777777 50.942222222),1911,23
http://www.wikidata.org/entity/Q61655,Gökhan Töre,Point(6.957777777 50.942222222),1992,26
http://www.wikidata.org/entity/Q61901,Karl Josef Becker,Point(6.957777777 50.942222222),1928,19
http://www.wikidata.org/entity/Q62007,Helmut Gröttrup,Point(6.957777777 50.942222222),1916,18
http://www.wikidata.org/entity/Q62114,Helmut Kickton,Point(6.957777777 50.942222222),1956,14
http://www.wikidata.org/entity/Q62183,Cilly Aussem,Point(6.957777777 50.942222222),1909,23
http://www.wikidata.org/entity/Q62309,Hans Albert,Point(6.957777777 50.942222222),1921,23
